Google service,Service description,Service ID,SKU ID,SKU description,Product taxonomy,Unit description,Per unit quantity,Tiered usage start,List price ($),
GCP,App Engine,F17B-412E-CB64,D91F-07E6-6868,Cloud Firestore Small Ops Jakarta,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,1EED-E960-1756,Cloud Firestore Small Ops Sydney,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1EED-E960-1756,Cloud Firestore Small Ops Sydney,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,2819-65CA-DA0D,Cloud Firestore Small Ops London,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,2819-65CA-DA0D,Cloud Firestore Small Ops London,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,F4A4-D28A-DD81,Cloud Firestore Small Ops Frankfurt,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,F4A4-D28A-DD81,Cloud Firestore Small Ops Frankfurt,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,62ED-57DB-5B4D,Cloud Firestore Small Ops Japan,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,62ED-57DB-5B4D,Cloud Firestore Small Ops Japan,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,1429-BA98-D3C6,Cloud Firestore Small Ops Montreal,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1429-BA98-D3C6,Cloud Firestore Small Ops Montreal,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,5183-2273-C1BA,Cloud Firestore Small Ops Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,5183-2273-C1BA,Cloud Firestore Small Ops Sao Paulo,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,3AF0-2D4A-6A71,Cloud Firestore Small Ops Los Angeles,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3AF0-2D4A-6A71,Cloud Firestore Small Ops Los Angeles,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,D4DD-6DA9-BAF7,Cloud Firestore Small Ops Salt Lake City,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D4DD-6DA9-BAF7,Cloud Firestore Small Ops Salt Lake City,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,36FF-4CA9-0E85,Cloud Firestore Small Ops Las Vegas,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,36FF-4CA9-0E85,Cloud Firestore Small Ops Las Vegas,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,B88A-7D94-636E,Cloud Firestore Small Ops Northern Virginia,GCP > Databases > Firestore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,B88A-7D94-636E,Cloud Firestore Small Ops Northern Virginia,GCP > Databases > Firestore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,5C80-18C6-21C5,Cloud Firestore Storage,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,5C80-18C6-21C5,Cloud Firestore Storage,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.18,
GCP,App Engine,F17B-412E-CB64,F8AE-9B57-B8AB,Cloud Firestore Storage Hong Kong,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,F8AE-9B57-B8AB,Cloud Firestore Storage Hong Kong,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.18,
GCP,App Engine,F17B-412E-CB64,E270-723E-CFC6,Cloud Firestore Storage Seoul,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,E270-723E-CFC6,Cloud Firestore Storage Seoul,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.192,
GCP,App Engine,F17B-412E-CB64,4B85-D08E-36CF,Cloud Firestore Storage Mumbai,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,4B85-D08E-36CF,Cloud Firestore Storage Mumbai,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.104,
GCP,App Engine,F17B-412E-CB64,7D87-7C62-0BDF,Cloud Firestore Storage Jakarta,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,7D87-7C62-0BDF,Cloud Firestore Storage Jakarta,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.192,
GCP,App Engine,F17B-412E-CB64,712B-54D4-F3C9,Cloud Firestore Storage Sydney,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,712B-54D4-F3C9,Cloud Firestore Storage Sydney,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.115,
GCP,App Engine,F17B-412E-CB64,05C9-D9B3-A288,Cloud Firestore Storage London,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,05C9-D9B3-A288,Cloud Firestore Storage London,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.117,
GCP,App Engine,F17B-412E-CB64,82DB-114D-ADD9,Cloud Firestore Storage Frankfurt,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,82DB-114D-ADD9,Cloud Firestore Storage Frankfurt,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.117,
GCP,App Engine,F17B-412E-CB64,725E-AC6D-1DF2,Cloud Firestore Storage Japan,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,725E-AC6D-1DF2,Cloud Firestore Storage Japan,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.115,
GCP,App Engine,F17B-412E-CB64,03B5-5C26-0A59,Cloud Firestore Storage Montreal,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,03B5-5C26-0A59,Cloud Firestore Storage Montreal,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.099,
GCP,App Engine,F17B-412E-CB64,995E-226B-C6B2,Cloud Firestore Storage Sao Paulo,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,995E-226B-C6B2,Cloud Firestore Storage Sao Paulo,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.135,
GCP,App Engine,F17B-412E-CB64,50A0-CE13-FEFA,Cloud Firestore Storage Los Angeles,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,50A0-CE13-FEFA,Cloud Firestore Storage Los Angeles,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.108,
GCP,App Engine,F17B-412E-CB64,8A08-42E8-AC59,Cloud Firestore Storage Salt Lake City,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,8A08-42E8-AC59,Cloud Firestore Storage Salt Lake City,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.18,
GCP,App Engine,F17B-412E-CB64,D4E6-CE1B-6A45,Cloud Firestore Storage Las Vegas,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,D4E6-CE1B-6A45,Cloud Firestore Storage Las Vegas,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.165,
GCP,App Engine,F17B-412E-CB64,5805-1CBD-EED6,Cloud Firestore Storage Northern Virginia,GCP > Databases > Firestore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,5805-1CBD-EED6,Cloud Firestore Storage Northern Virginia,GCP > Databases > Firestore > Storage,gibibyte month,1,0.033333333,0.099,
GCP,App Engine,F17B-412E-CB64,000A-BC9A-4DEE,Cloud Datastore Read Ops,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,000A-BC9A-4DEE,Cloud Datastore Read Ops,GCP > Databases > Datastore > Ops,count,100000,50000,0.06,
GCP,App Engine,F17B-412E-CB64,ADE3-01BC-E7BA,Cloud Datastore Read Ops Hong Kong,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,ADE3-01BC-E7BA,Cloud Datastore Read Ops Hong Kong,GCP > Databases > Datastore > Ops,count,100000,50000,0.06,
GCP,App Engine,F17B-412E-CB64,8C76-2DFB-7795,Cloud Datastore Read Ops Osaka,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8C76-2DFB-7795,Cloud Datastore Read Ops Osaka,GCP > Databases > Datastore > Ops,count,100000,50000,0.038,
GCP,App Engine,F17B-412E-CB64,20DA-8B3F-65D1,Cloud Datastore Read Ops Seoul,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,20DA-8B3F-65D1,Cloud Datastore Read Ops Seoul,GCP > Databases > Datastore > Ops,count,100000,50000,0.038,
GCP,App Engine,F17B-412E-CB64,D747-95E8-E69C,Cloud Datastore Read Ops Mumbai,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D747-95E8-E69C,Cloud Datastore Read Ops Mumbai,GCP > Databases > Datastore > Ops,count,100000,50000,0.035,
GCP,App Engine,F17B-412E-CB64,EF2E-A6E2-FE3E,Cloud Datastore Read Ops Jakarta,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,EF2E-A6E2-FE3E,Cloud Datastore Read Ops Jakarta,GCP > Databases > Datastore > Ops,count,100000,50000,0.038,
GCP,App Engine,F17B-412E-CB64,3F09-AB3F-11A6,Cloud Datastore Read Ops Sydney,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3F09-AB3F-11A6,Cloud Datastore Read Ops Sydney,GCP > Databases > Datastore > Ops,count,100000,50000,0.038,
GCP,App Engine,F17B-412E-CB64,3B72-5764-D00E,Cloud Datastore Read Ops London,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3B72-5764-D00E,Cloud Datastore Read Ops London,GCP > Databases > Datastore > Ops,count,100000,50000,0.039,
GCP,App Engine,F17B-412E-CB64,47F0-D570-E397,Cloud Datastore Read Ops Frankfurt,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,47F0-D570-E397,Cloud Datastore Read Ops Frankfurt,GCP > Databases > Datastore > Ops,count,100000,50000,0.039,
GCP,App Engine,F17B-412E-CB64,FC56-4874-1DEC,Cloud Datastore Read Ops Zurich,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,FC56-4874-1DEC,Cloud Datastore Read Ops Zurich,GCP > Databases > Datastore > Ops,count,100000,50000,0.042,
GCP,App Engine,F17B-412E-CB64,5AF1-F078-409A,Cloud Datastore Read Ops Japan,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,5AF1-F078-409A,Cloud Datastore Read Ops Japan,GCP > Databases > Datastore > Ops,count,100000,50000,0.038,
GCP,App Engine,F17B-412E-CB64,52BB-5698-5B36,Cloud Datastore Read Ops Montreal,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,52BB-5698-5B36,Cloud Datastore Read Ops Montreal,GCP > Databases > Datastore > Ops,count,100000,50000,0.033,
GCP,App Engine,F17B-412E-CB64,38A5-A80E-DAF4,Cloud Datastore Read Ops Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,38A5-A80E-DAF4,Cloud Datastore Read Ops Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,50000,0.045,
GCP,App Engine,F17B-412E-CB64,8669-53A9-0BC9,Cloud Datastore Read Ops Los Angeles,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,8669-53A9-0BC9,Cloud Datastore Read Ops Los Angeles,GCP > Databases > Datastore > Ops,count,100000,50000,0.036,
GCP,App Engine,F17B-412E-CB64,211F-1C6D-A512,Cloud Datastore Read Ops Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,211F-1C6D-A512,Cloud Datastore Read Ops Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,50000,0.036,
GCP,App Engine,F17B-412E-CB64,C3DE-465D-6DD0,Cloud Datastore Read Ops Las Vegas,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,C3DE-465D-6DD0,Cloud Datastore Read Ops Las Vegas,GCP > Databases > Datastore > Ops,count,100000,50000,0.033,
GCP,App Engine,F17B-412E-CB64,C148-6D53-3826,Cloud Datastore Read Ops Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,C148-6D53-3826,Cloud Datastore Read Ops Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,50000,0.033,
GCP,App Engine,F17B-412E-CB64,C438-7D71-BC14,Cloud Datastore Small Ops,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,C438-7D71-BC14,Cloud Datastore Small Ops,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,355C-4D21-4327,Cloud Datastore Small Ops Hong Kong,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,355C-4D21-4327,Cloud Datastore Small Ops Hong Kong,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,5790-B822-593A,Cloud Datastore Small Ops Osaka,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,5790-B822-593A,Cloud Datastore Small Ops Osaka,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,D928-2146-04D4,Cloud Datastore Small Ops Seoul,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D928-2146-04D4,Cloud Datastore Small Ops Seoul,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,4746-317D-B556,Cloud Datastore Small Ops Mumbai,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,4746-317D-B556,Cloud Datastore Small Ops Mumbai,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,D7E4-B078-5556,Cloud Datastore Small Ops Jakarta,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D7E4-B078-5556,Cloud Datastore Small Ops Jakarta,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,9693-E55C-5991,Cloud Datastore Small Ops Sydney,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,9693-E55C-5991,Cloud Datastore Small Ops Sydney,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,1E43-1543-145F,Cloud Datastore Small Ops London,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1E43-1543-145F,Cloud Datastore Small Ops London,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,AE4F-2815-F9E7,Cloud Datastore Small Ops Frankfurt,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,AE4F-2815-F9E7,Cloud Datastore Small Ops Frankfurt,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,5217-5230-4AE8,Cloud Datastore Small Ops Zurich,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,5217-5230-4AE8,Cloud Datastore Small Ops Zurich,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,BBA9-6671-2BD0,Cloud Datastore Small Ops Japan,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,BBA9-6671-2BD0,Cloud Datastore Small Ops Japan,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,488C-1284-054F,Cloud Datastore Small Ops Montreal,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,488C-1284-054F,Cloud Datastore Small Ops Montreal,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,1CA3-E0CC-20CE,Cloud Datastore Small Ops Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,1CA3-E0CC-20CE,Cloud Datastore Small Ops Sao Paulo,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,42C8-49B6-6F2C,Cloud Datastore Small Ops Los Angeles,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,42C8-49B6-6F2C,Cloud Datastore Small Ops Los Angeles,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,D59B-C834-D88B,Cloud Datastore Small Ops Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,D59B-C834-D88B,Cloud Datastore Small Ops Salt Lake City,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,3AA2-14E1-023D,Cloud Datastore Small Ops Las Vegas,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,3AA2-14E1-023D,Cloud Datastore Small Ops Las Vegas,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,0515-EAA0-9D03,Cloud Datastore Small Ops Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,0,0.00,
GCP,App Engine,F17B-412E-CB64,0515-EAA0-9D03,Cloud Datastore Small Ops Northern Virginia,GCP > Databases > Datastore > Ops,count,100000,50000,0.00,
GCP,App Engine,F17B-412E-CB64,EA09-CCF0-5B81,Cloud Datastore Storage,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,EA09-CCF0-5B81,Cloud Datastore Storage,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.18,
GCP,App Engine,F17B-412E-CB64,F7E8-3C0B-7B81,Cloud Datastore Storage Hong Kong,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,F7E8-3C0B-7B81,Cloud Datastore Storage Hong Kong,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.18,
GCP,App Engine,F17B-412E-CB64,46AC-C644-01E2,Cloud Datastore Storage Osaka,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,46AC-C644-01E2,Cloud Datastore Storage Osaka,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.195,
GCP,App Engine,F17B-412E-CB64,1636-308C-FB5E,Cloud Datastore Storage Seoul,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,1636-308C-FB5E,Cloud Datastore Storage Seoul,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.192,
GCP,App Engine,F17B-412E-CB64,D1B3-8605-9264,Cloud Datastore Storage Mumbai,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,D1B3-8605-9264,Cloud Datastore Storage Mumbai,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.104,
GCP,App Engine,F17B-412E-CB64,2FD7-4B2F-E4B6,Cloud Datastore Storage Jakarta,GCP > Databases > Datastore > Storage,gibibyte month,1,0,0.00,
GCP,App Engine,F17B-412E-CB64,2FD7-4B2F-E4B6,Cloud Datastore Storage Jakarta,GCP > Databases > Datastore > Storage,gibibyte month,1,0.033333333,0.192,
